
2025/02/05 (20:08:47) | ===> btop++ v.1.4.0
2025/02/05 (20:08:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/05 (20:08:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/02/05 (20:08:47) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/05 (20:08:57) | ===> btop++ v.1.4.0
2025/02/05 (20:08:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/05 (20:08:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/02/05 (20:08:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/05 (20:35:35) | ===> btop++ v.1.4.0
2025/02/05 (20:35:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/02/05 (20:35:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/02/05 (20:35:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/15 (22:46:35) | ===> btop++ v.1.4.0
2025/03/15 (22:46:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/15 (22:46:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/15 (22:46:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (16:17:35) | ===> btop++ v.1.4.0
2025/03/16 (16:17:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (16:17:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/16 (16:17:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/16 (20:54:43) | ===> btop++ v.1.4.0
2025/03/16 (20:54:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/16 (20:54:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/16 (20:54:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/18 (11:13:39) | ===> btop++ v.1.4.0
2025/03/18 (11:13:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/18 (11:13:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/18 (11:13:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/18 (14:20:45) | ===> btop++ v.1.4.0
2025/03/18 (14:20:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/18 (14:20:45) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/18 (14:20:45) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/22 (13:25:25) | ===> btop++ v.1.4.0
2025/03/22 (13:25:25) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/22 (13:25:25) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/22 (13:25:25) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/29 (11:53:38) | ===> btop++ v.1.4.0
2025/03/29 (11:53:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/29 (11:53:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/03/29 (11:53:38) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (20:49:34) | ===> btop++ v.1.4.0
2025/04/06 (20:49:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (20:49:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (20:49:35) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (20:50:20) | WARNING: Failed to join _runner thread on exit!

2025/04/06 (21:44:47) | ===> btop++ v.1.4.0
2025/04/06 (21:44:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (21:44:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (21:44:47) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (21:45:04) | WARNING: Failed to join _runner thread on exit!

2025/04/06 (21:46:37) | ===> btop++ v.1.4.0
2025/04/06 (21:46:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (21:46:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (21:46:37) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (22:00:35) | ===> btop++ v.1.4.0
2025/04/06 (22:00:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:00:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:00:35) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (22:00:39) | WARNING: Failed to join _runner thread on exit!

2025/04/06 (22:01:39) | ===> btop++ v.1.4.0
2025/04/06 (22:01:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:01:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:01:39) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (22:01:43) | WARNING: Failed to join _runner thread on exit!

2025/04/06 (22:02:29) | ===> btop++ v.1.4.0
2025/04/06 (22:02:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:02:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:02:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (22:03:19) | ===> btop++ v.1.4.0
2025/04/06 (22:03:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:03:19) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:03:19) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (22:06:50) | ===> btop++ v.1.4.0
2025/04/06 (22:06:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:06:50) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:06:50) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (22:06:55) | WARNING: Failed to join _runner thread on exit!

2025/04/06 (22:11:29) | ===> btop++ v.1.4.0
2025/04/06 (22:11:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:11:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:11:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/06 (22:16:54) | ===> btop++ v.1.4.0
2025/04/06 (22:16:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (22:16:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/06 (22:16:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/07 (08:33:55) | ===> btop++ v.1.4.0
2025/04/07 (08:33:55) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (08:33:55) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/07 (08:33:55) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (08:34:16) | WARNING: Failed to join _runner thread on exit!

2025/04/07 (09:11:59) | ===> btop++ v.1.4.0
2025/04/07 (09:11:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (09:11:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/07 (09:11:59) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (09:12:04) | WARNING: Failed to join _runner thread on exit!

2025/04/07 (09:34:26) | ===> btop++ v.1.4.0
2025/04/07 (09:34:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (09:34:26) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/07 (09:34:26) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (09:34:36) | WARNING: Failed to join _runner thread on exit!

2025/04/07 (14:33:34) | ===> btop++ v.1.4.0
2025/04/07 (14:33:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (14:33:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/07 (14:33:34) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (14:34:16) | WARNING: Failed to join _runner thread on exit!

2025/04/10 (10:09:53) | ===> btop++ v.1.4.0
2025/04/10 (10:09:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/10 (10:09:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/10 (10:09:53) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/10 (10:10:04) | WARNING: Failed to join _runner thread on exit!

2025/04/10 (10:10:08) | ===> btop++ v.1.4.0
2025/04/10 (10:10:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/10 (10:10:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/10 (10:10:08) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/10 (10:10:19) | WARNING: Failed to join _runner thread on exit!

2025/04/10 (14:43:51) | ===> btop++ v.1.4.0
2025/04/10 (14:43:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/10 (14:43:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/10 (14:43:51) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/10 (14:44:02) | WARNING: Failed to join _runner thread on exit!

2025/04/12 (12:28:56) | ===> btop++ v.1.4.0
2025/04/12 (12:28:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (12:28:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/12 (12:28:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (12:32:00) | ===> btop++ v.1.4.0
2025/04/12 (12:32:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (12:32:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/12 (12:32:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/12 (18:40:03) | ===> btop++ v.1.4.0
2025/04/12 (18:40:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (18:40:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/12 (18:40:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (11:18:40) | ===> btop++ v.1.4.0
2025/04/13 (11:18:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/13 (11:18:40) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/13 (11:18:40) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/13 (11:18:52) | WARNING: Failed to join _runner thread on exit!

2025/04/13 (17:40:03) | ===> btop++ v.1.4.0
2025/04/13 (17:40:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/13 (17:40:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/13 (17:40:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (17:44:00) | ===> btop++ v.1.4.0
2025/04/13 (17:44:00) | ERROR: No tty detected!
btop++ needs an interactive shell to run.

2025/04/13 (21:29:52) | ===> btop++ v.1.4.0
2025/04/13 (21:29:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/13 (21:29:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/13 (21:29:52) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/13 (22:03:38) | ===> btop++ v.1.4.0
2025/04/13 (22:03:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/13 (22:03:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/13 (22:03:38) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/14 (21:53:56) | ===> btop++ v.1.4.0
2025/04/14 (21:53:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/14 (21:53:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/14 (21:53:56) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/15 (09:44:06) | ===> btop++ v.1.4.0
2025/04/15 (09:44:06) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/15 (09:44:06) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/15 (09:44:06) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/15 (15:32:29) | ===> btop++ v.1.4.0
2025/04/15 (15:32:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/15 (15:32:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/15 (15:32:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/18 (20:44:24) | ===> btop++ v.1.4.0
2025/04/18 (20:44:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/18 (20:44:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/18 (20:44:24) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/18 (20:45:38) | WARNING: Failed to join _runner thread on exit!

2025/04/23 (10:49:57) | ===> btop++ v.1.4.0
2025/04/23 (10:49:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/23 (10:49:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/23 (10:49:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/04/28 (08:56:24) | ===> btop++ v.1.4.0
2025/04/28 (08:56:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/28 (08:56:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported
2025/04/28 (08:56:24) | WARNING: Intel GPU: Failed to initialize PMU
